bodyname; position x; position y; position z
uranus;13.7816;14.187;-0.127643
neptune;-9.96726;-28.7379;0.821182
sun;0.0136864;-0.000788243;-0.000409827
jupiter;-4.79629;2.45986;0.0900583
saturn;-3.00016;-9.50269;0.257855
uranus;7.8595;17.876;-0.0415485
neptune;-4.45157;-30.0477;0.72062
sun;0.00456744;0.0055996;-0.000188897
jupiter;2.03092;-4.76601;-0.0177781
saturn;6.13478;-7.87247;-0.146068
uranus;0.911693;19.2136;0.0498815
neptune;1.22061;-30.3019;0.594734
sun;0.0061058;-0.00633043;-0.000111377
jupiter;-0.577729;5.09656;-0.0155562
saturn;9.53062;0.970487;-0.411075
uranus;-6.15282;17.9131;0.134337
neptune;6.84986;-29.486;0.447837
sun;0.0101191;0.000817257;-0.000249645
jupiter;-2.8979;-4.59066;0.0878962
saturn;3.21368;8.57686;-0.253534
uranus;-12.326;14.0437;0.199396
neptune;12.2359;-27.6228;0.285029
sun;0.00619664;-0.0054628;-0.000185591
jupiter;4.08683;2.7758;-0.103721
saturn;-6.62415;6.33843;0.188164
uranus;-16.6536;8.08268;0.234613
neptune;17.1847;-24.7725;0.112032
sun;0.0158452;0.000550433;-0.000457548
jupiter;-5.44725;-0.532547;0.120617
saturn;-9.04208;-3.22107;0.422224
uranus;-18.4236;0.885441;0.233825
neptune;21.5154;-21.0312;-0.0649985
sun;0.00428081;0.00436238;-0.000198667
jupiter;4.37237;-2.48333;-0.0808348
saturn;-2.19249;-9.73074;0.226612
uranus;-17.3366;-6.44964;0.196821
neptune;25.0675;-16.5289;-0.239679
sun;0.00897962;-0.00245173;-0.00020005
jupiter;-3.54576;3.9352;0.0548427
saturn;6.7673;-7.28234;-0.181497
uranus;-13.5827;-12.797;0.129524
neptune;27.707;-11.4249;-0.405635
sun;0.00439791;0.00364859;-9.43789e-05
jupiter;0.130682;-5.29273;0.0264702
saturn;9.33742;1.88073;-0.415885
uranus;-7.78837;-17.2313;0.0427308
neptune;29.3321;-5.90282;-0.556741
sun;0.00482766;-0.00820443;-5.96285e-05
jupiter;1.4472;4.81295;-0.0579129
saturn;2.28117;8.85468;-0.217866
uranus;-0.862583;-19.1827;-0.0503359
neptune;29.8784;-0.163744;-0.687372
sun;0.0127975;0.000185734;-0.000339583
jupiter;-4.332;-3.35351;0.112057
saturn;-7.27235;5.6394;0.225862
uranus;6.19075;-18.4873;-0.13657
neptune;29.3217;5.58121;-0.792626
sun;0.00425121;-0.00145332;-0.000177001
jupiter;4.86411;0.82816;-0.109731
saturn;-8.74868;-4.07033;0.421997
uranus;12.4341;-15.3494;-0.204871
neptune;27.6794;11.1193;-0.868535
sun;0.011746;-0.000763678;-0.000313973
jupiter;-5.26693;1.34616;0.106223
saturn;-1.36168;-9.91372;0.194218
uranus;17.1027;-10.2584;-0.247212
neptune;25.0109;16.2449;-0.912238
sun;0.00134882;0.00297903;-5.25359e-05
jupiter;3.09305;-4.07281;-0.0442514
saturn;7.34363;-6.69366;-0.214129
uranus;19.6612;-3.89784;-0.25905
neptune;21.4147;20.7678;-0.922102
sun;0.0057612;-0.00872479;-5.07366e-05
jupiter;-1.82601;4.86288;0.0125007
saturn;9.10368;2.68183;-0.417344
uranus;19.8271;2.93746;-0.239393
neptune;17.0249;24.5208;-0.897794
sun;0.00827973;-0.00146929;-0.000174469
jupiter;-1.79022;-5.07966;0.0668408
saturn;1.42218;9.00665;-0.18383
uranus;17.58;9.4139;-0.190664
neptune;12.0058;27.3667;-0.840285
sun;0.00660371;-0.00908243;-0.000158099
jupiter;3.22154;3.77348;-0.0905791
saturn;-7.79471;4.92717;0.257681
uranus;13.1635;14.7247;-0.118448
neptune;6.54413;29.2034;-0.751795
sun;0.0153861;-0.00124871;-0.000416514
jupiter;-5.21334;-1.70379;0.121984
saturn;-8.38761;-4.84418;0.417453
uranus;7.07943;18.161;-0.0312801
neptune;0.842436;29.968;-0.635703
sun;0.00415894;-0.000232489;-0.000144808
jupiter;4.82335;-1.25523;-0.0971725
saturn;-0.532488;-9.9956;0.159953
uranus;0.0680164;19.197;0.059883
neptune;-4.88977;29.6377;-0.496388
sun;0.0111559;-0.0053421;-0.000207626
jupiter;-4.39921;3.05006;0.0779678
saturn;7.86576;-6.0014;-0.246236
uranus;-6.94416;17.5835;0.142636
neptune;-10.4442;28.2306;-0.339031
sun;0.00593651;-2.80743e-05;-9.54734e-05
jupiter;1.35639;-5.05315;-0.00108532
saturn;8.74997;3.54421;-0.414554
uranus;-12.9467;13.4358;0.204693
neptune;-15.6214;25.8041;-0.169422
sun;0.00984013;-0.0108488;-0.000153352
jupiter;0.18441;5.07881;-0.0323045
saturn;0.461227;9.10014;-0.144277
uranus;-17.004;7.27924;0.236008
neptune;-20.2381;22.4515;0.00627117
sun;0.016102;-3.88407e-05;-0.000411158
jupiter;-3.47844;-4.19683;0.0983804
saturn;-8.28704;4.12532;0.290187
uranus;-18.4465;0.00739391;0.231029
neptune;-24.1332;18.2983;0.181743
sun;0.00851249;-0.00269468;-0.000255077
jupiter;4.46655;2.09383;-0.108128
saturn;-7.94262;-5.61812;0.409687
uranus;-17.0302;-7.26574;0.190274
neptune;-27.1728;13.4962;0.350776
sun;0.0155619;0.000949965;-0.000393405
jupiter;-5.46266;0.163493;0.11688
saturn;0.320194;-10.0275;0.12452
uranus;-12.9999;-13.4291;0.120364
neptune;-29.2546;8.21823;0.507446
sun;0.00405692;0.00321124;-0.000105589
jupiter;3.97118;-3.12487;-0.068246
saturn;8.33409;-5.31568;-0.275546
uranus;-7.02428;-17.5942;0.0324161
neptune;-30.3101;2.65183;0.646316
sun;0.010362;-0.00630712;-0.000172404
jupiter;-2.96462;4.34734;0.0396937
saturn;8.37488;4.29398;-0.409119
uranus;-0.0324766;-19.2382;-0.0603078
neptune;-30.3066;-3.00737;0.762605
sun;0.0102376;0.00177073;-0.000261881
jupiter;-0.582662;-5.29466;0.0421317
saturn;-0.405584;9.08931;-0.107533
uranus;6.97247;-18.2424;-0.144874
neptune;-29.2474;-8.56199;0.852334
sun;0.00962578;-0.00583944;-0.00027485
jupiter;2.1394;4.52462;-0.0715491
saturn;-8.66175;3.34361;0.316689
uranus;13.0685;-14.8476;-0.2105
neptune;-27.1717;-13.8192;0.912438
sun;0.0154803;0.00391213;-0.000478299
jupiter;-4.7182;-2.78512;0.117271
saturn;-7.46054;-6.29865;0.398564
uranus;17.5151;-9.57032;-0.249552
neptune;-24.1524;-18.5967;0.940861
sun;0.00349187;0.00216784;-0.000174781
jupiter;4.95073;0.0659859;-0.107199
saturn;1.13671;-9.96138;0.0886043
uranus;19.8054;-3.11075;-0.257891
neptune;-20.2941;-22.7285;0.936603
sun;0.0106151;-0.00135938;-0.000256878
jupiter;-5.02104;2.00564;0.0969753
saturn;8.71935;-4.54386;-0.303
uranus;19.6874;3.72796;-0.234888
neptune;-15.7299;-26.0701;0.899774
sun;0.00352391;0.00196249;-0.000108379
jupiter;2.50146;-4.51437;-0.0286235
saturn;7.86328;5.07549;-0.398552
uranus;17.1714;10.1105;-0.18332
neptune;-10.6174;-28.503;0.831578
sun;0.00951968;-0.00842186;-0.000224725
jupiter;-1.09857;5.03092;-0.00463041
saturn;-1.3655;8.99559;-0.0655116
uranus;12.5308;15.2376;-0.109153
neptune;-5.13333;-29.9392;0.734293
sun;0.0129729;0.00273464;-0.000419674
jupiter;-2.45188;-4.82509;0.0798124
saturn;-8.99352;2.47151;0.34312
uranus;6.29709;18.4184;-0.02117
neptune;0.531163;-30.3236;0.611207
sun;0.00646527;-0.00231274;-0.000257036
jupiter;3.75316;3.21933;-0.0991062
saturn;-6.89267;-6.97576;0.383997
uranus;-0.764004;19.1545;0.0694942
neptune;6.17702;-29.6375;0.466537
sun;0.0126821;0.00256009;-0.000368188
jupiter;-5.38923;-1.03043;0.121857
saturn;1.97801;-9.84735;0.0515299
uranus;-7.71027;17.2354;0.150384
neptune;11.6036;-27.8992;0.305298
sun;0.00112462;0.00178155;-5.31825e-05
jupiter;4.59035;-1.97574;-0.0878669
saturn;9.06138;-3.78588;-0.327889
uranus;-13.5318;12.8227;0.209379
neptune;16.6157;-25.1642;0.133148
sun;0.00969735;-0.00615903;-0.000174387
jupiter;-3.94322;3.5808;0.0648488
saturn;7.35723;5.74376;-0.386273
uranus;-17.3147;6.48696;0.236844
neptune;21.0305;-21.5246;-0.0437953
sun;0.007901;0.00145937;-0.000220132
jupiter;0.655248;-5.22284;0.0152322
saturn;-2.20509;8.82106;-0.0275814
uranus;-18.4313;-0.844367;0.227839
neptune;24.6847;-17.1066;-0.219157
sun;0.0094436;-0.00617197;-0.0002613
jupiter;0.909051;4.97418;-0.0476891
saturn;-9.21059;1.65068;0.36349
uranus;-16.6936;-8.04582;0.183538
neptune;27.4408;-12.0662;-0.386544
sun;0.0130112;0.00475016;-0.000398856
jupiter;-3.98709;-3.73343;0.106897
saturn;-6.309;-7.54774;0.367034
uranus;-12.4005;-14.0203;0.111149
neptune;29.1929;-6.58455;-0.539791
sun;0.00178527;0.000340529;-8.05316e-05
jupiter;4.73704;1.38194;-0.109878
saturn;2.76099;-9.64399;0.0151657
uranus;-6.25765;-17.9146;0.0222239
neptune;29.872;-0.860949;-0.673197
sun;0.00929033;-0.00129777;-0.000177598
jupiter;-5.38203;0.84868;0.111158
saturn;9.30457;-2.96503;-0.349868
uranus;0.787683;-19.2532;-0.0699841
neptune;29.4489;4.89424;-0.781761
sun;0.00132672;2.51981e-05;-6.48265e-06
jupiter;3.49756;-3.70428;-0.0543931
saturn;6.71649;6.41166;-0.368521
uranus;7.73387;-17.9621;-0.152749
neptune;27.9359;10.4681;-0.861394
sun;0.00956294;-0.00901096;-0.000185267
jupiter;-2.31879;4.67352;0.0235032
saturn;-3.11584;8.54848;0.0148876
uranus;13.6747;-14.3186;-0.215607
neptune;25.3874;15.6537;-0.909096
sun;0.0103676;0.00217716;-0.000320386
jupiter;-1.29339;-5.2056;0.057194
saturn;-9.37052;0.744857;0.382973
uranus;17.8939;-8.86524;-0.251307
neptune;21.8975;20.2585;-0.923083
sun;0.00554448;-0.00468325;-0.000176625
jupiter;2.77976;4.12357;-0.0832643
saturn;-5.63648;-8.10962;0.346302
uranus;19.913;-2.31871;-0.256115
neptune;17.5961;24.1124;-0.902862
sun;0.0106553;0.0012497;-0.000270059
jupiter;-5.04348;-2.17909;0.120898
saturn;3.56813;-9.38974;-0.0224113
uranus;19.5107;4.51036;-0.229794
neptune;12.6441;27.0742;-0.849245
sun;-0.000143028;-0.00260944;3.49867e-05
jupiter;4.90651;-0.694809;-0.101734
saturn;9.50996;-2.1604;-0.369494
uranus;16.7286;10.7873;-0.175466
neptune;7.22584;29.0375;-0.764311
sun;0.0105153;-0.00863881;-0.000159567
jupiter;-4.70619;2.61124;0.0865805
saturn;6.09836;6.97324;-0.349865
uranus;11.8719;15.7208;-0.0994281
neptune;1.54241;29.9342;-0.651309
sun;0.0076766;-0.00198404;-0.000190829
jupiter;1.86113;-4.85482;-0.0126045
saturn;-3.89824;8.22051;0.0525536
uranus;5.50027;18.6377;-0.0107997
neptune;-4.19716;29.7367;-0.514504
sun;0.0119973;-0.00906788;-0.000293383
jupiter;-0.381401;5.10085;-0.0207874
saturn;-9.43154;-0.0861844;0.396848
uranus;-1.59682;19.0698;0.0791401
neptune;-9.784;28.4583;-0.358993
sun;0.0138373;0.00273461;-0.00039156
jupiter;-3.0468;-4.4966;0.0910629
saturn;-4.97429;-8.56168;0.324316
uranus;-8.46294;16.8468;0.157923
neptune;-15.0172;26.1516;-0.190506
sun;0.00475826;-0.0035315;-0.000106344
jupiter;4.19657;2.60358;-0.105136
saturn;4.29751;-9.05841;-0.0581839
uranus;-14.0908;12.1775;0.213623
neptune;-19.711;22.9057;-0.015173
sun;0.0128197;-0.00242607;-0.000237424
jupiter;-5.46138;-0.357345;0.119603
saturn;9.60847;-1.31146;-0.385526
uranus;-17.5912;5.67804;0.237072
neptune;-23.7013;18.8421;0.160706
sun;0.00493183;-0.00218711;-7.49987e-05
jupiter;4.28007;-2.65738;-0.0769918
saturn;5.35332;7.51278;-0.325762
uranus;-18.3814;-1.69346;0.224
neptune;-26.8508;14.11;0.330888
sun;0.0151717;-0.00808235;-0.000322427
jupiter;-3.40159;4.04072;0.0501894
saturn;-4.72638;7.79215;0.0936884
uranus;-16.3293;-8.80465;0.176278
neptune;-29.0531;8.87983;0.489398
sun;0.0131818;0.00388515;-0.000398497
jupiter;-0.0557773;-5.30265;0.031283
saturn;-9.42115;-0.983891;0.408849
uranus;-11.7857;-14.5784;0.101633
neptune;-30.2354;3.33784;0.630727
sun;0.0098283;-0.00297924;-0.000280041
jupiter;1.61875;4.75386;-0.0619835
saturn;-4.22185;-8.98648;0.298207
uranus;-5.49282;-18.2004;0.0118801
neptune;-30.3605;-2.32107;0.750007
sun;0.0126041;0.00487172;-0.000336185
jupiter;-4.43796;-3.21652;0.113779
saturn;5.047;-8.66547;-0.0952205
uranus;1.58891;-19.2382;-0.0796227
neptune;-29.4274;-7.89929;0.84315
sun;0.00197603;-0.00095017;-3.63839e-05
jupiter;4.88927;0.643491;-0.108908
saturn;9.66961;-0.477873;-0.399333
uranus;8.46368;-17.6608;-0.160417
neptune;-27.471;-13.203;0.906971
sun;0.0126601;-0.0041029;-0.000266374
jupiter;-5.21736;1.50453;0.103685
saturn;4.64452;7.95471;-0.301525
uranus;14.2426;-13.7798;-0.220409
neptune;-24.56;-18.0481;0.939284
sun;0.00736495;0.00148184;-0.000251144
jupiter;2.9586;-4.18837;-0.0398559
saturn;-5.42715;7.33482;0.12959
uranus;18.2331;-8.16144;-0.252717
neptune;-20.7957;-22.2664;0.938961
sun;0.0125798;-0.00471193;-0.000376451
jupiter;-1.65418;4.91477;0.00741341
saturn;-9.33847;-1.79345;0.41617
uranus;19.9835;-1.53757;-0.253988
neptune;-16.308;-25.7103;0.905977
sun;0.0109631;0.00675763;-0.000393479
jupiter;-1.94781;-5.02082;0.0704943
saturn;-3.50973;-9.31145;0.272166
uranus;19.3015;5.27384;-0.224366
neptune;-11.2516;-28.2581;0.841406
sun;0.00311907;-0.00202328;-0.000120137
jupiter;3.35585;3.6515;-0.0931209
saturn;5.69746;-8.22077;-0.129289
uranus;16.259;11.4384;-0.167337
neptune;-5.80152;-29.8174;0.747398
sun;0.0101625;0.000302949;-0.000242927
jupiter;-5.26729;-1.54536;0.122111
saturn;9.61466;0.367721;-0.408823
uranus;11.1922;16.1735;-0.0895121
neptune;-0.147474;-30.3295;0.627131
sun;0.00222358;-0.00223137;-7.17559e-05
jupiter;4.77548;-1.43012;-0.0945637
saturn;3.81667;8.34212;-0.271884
uranus;4.69139;18.8245;-0.000289181
neptune;5.51186;-29.7711;0.484723
sun;0.0137691;-0.00626693;-0.000354398
jupiter;-4.30075;3.17578;0.0742376
saturn;-6.15266;6.76494;0.168166
uranus;-2.42983;18.9523;0.0888105
neptune;10.9756;-28.1559;0.325106
sun;0.00943172;0.00430707;-0.000353816
jupiter;1.18212;-5.10177;0.00368205
saturn;-9.17208;-2.66352;0.420931
uranus;-9.20295;16.4286;0.165361
neptune;16.0475;-25.5354;0.153874
sun;0.00839173;-0.00338623;-0.000257472
jupiter;0.340485;5.06702;-0.0364643
saturn;-2.70526;-9.60087;0.24187
uranus;-14.6257;11.5105;0.217677
neptune;20.5429;-21.9974;-0.0228902
sun;0.00951559;0.00488906;-0.000264392
jupiter;-3.60889;-4.09604;0.101069
saturn;6.36768;-7.70944;-0.164513
uranus;-17.8359;4.85882;0.237067
neptune;24.2956;-17.6643;-0.198828
sun;0.000718057;-0.00335112;1.70354e-05
jupiter;4.52505;1.93607;-0.108448
saturn;9.52874;1.20138;-0.41616
uranus;-18.2982;-2.53897;0.219929
neptune;27.1647;-12.6889;-0.367537
sun;0.0119056;-0.00390218;-0.000236277
jupiter;-5.45794;0.31077;0.115604
saturn;3.03809;8.64716;-0.2426
uranus;-15.9361;-9.54662;0.168832
neptune;29.0404;-7.24958;-0.522811
sun;0.00554593;0.000160595;-0.000180803
jupiter;3.87177;-3.26274;-0.0645862
saturn;-6.75227;6.19208;0.201399
uranus;-11.1506;-15.1088;0.09204
neptune;29.8493;-1.54404;-0.658877
sun;0.0123089;-0.00457947;-0.000329562
jupiter;-2.83101;4.42554;0.0353582
saturn;-8.95272;-3.43252;0.421902
uranus;-4.7171;-18.4512;0.00159533
neptune;29.5572;4.21825;-0.770639
sun;0.00807545;0.0062501;-0.000271913
jupiter;-0.741101;-5.27985;0.0462646
saturn;-1.96023;-9.79713;0.212694
uranus;2.39106;-19.1883;-0.0891779
neptune;28.1717;9.82433;-0.853891
sun;0.00247757;-0.00413833;-3.35469e-05
jupiter;2.28048;4.44457;-0.0746093
saturn;6.92962;-7.16524;-0.196067
uranus;9.18314;-17.3289;-0.16795
neptune;25.7422;15.0662;-0.905498
sun;0.00848382;-0.000401066;-0.000150856
jupiter;-4.80242;-2.66099;0.118592
saturn;9.32913;2.02133;-0.419018
uranus;14.7896;-13.2174;-0.225008
neptune;22.3582;19.7491;-0.923528
sun;0.00127719;-0.00525582;3.62775e-06
jupiter;4.94676;-0.105701;-0.105725
saturn;2.16296;8.87501;-0.208727
uranus;18.5434;-7.44379;-0.253882
neptune;18.1457;23.6999;-0.907332
sun;0.0136451;-0.00687901;-0.0003172
jupiter;-4.96282;2.12985;0.0943668
saturn;-7.34883;5.511;0.235919
uranus;20.021;-0.754224;-0.251594
neptune;13.2621;26.7738;-0.85757
sun;0.00734617;0.00193503;-0.000262136
jupiter;2.35467;-4.60262;-0.0241508
saturn;-8.63943;-4.24633;0.419439
uranus;19.0593;6.02688;-0.218667
neptune;7.88933;28.86;-0.776178
sun;0.00879897;-0.00596885;-0.000216547
jupiter;-0.961217;5.05047;-0.00855632
saturn;-1.12281;-9.94563;0.178967
uranus;15.7605;12.0663;-0.158956
neptune;2.22693;29.8857;-0.666272
sun;0.00841141;0.00223937;-0.000197961
jupiter;-2.58825;-4.76687;0.083165
saturn;7.50647;-6.54848;-0.228716
uranus;10.4914;16.5913;-0.0794095
neptune;-3.51677;29.8185;-0.532004
sun;0.00239446;-0.0079892;2.01643e-05
jupiter;3.8422;3.09165;-0.100476
saturn;9.09994;2.82911;-0.419761
uranus;3.87094;18.9672;0.0103109
neptune;-9.13243;28.6667;-0.378387
sun;0.0140321;-0.00582678;-0.000274131
jupiter;-5.41275;-0.903989;0.121588
saturn;1.34405;9.03149;-0.175602
uranus;-3.26275;18.7867;0.0985072
neptune;-14.4178;26.4786;-0.211091
sun;0.00769075;-0.00317901;-0.000214893
jupiter;4.53734;-2.12442;-0.0853117
saturn;-7.82864;4.84281;0.265345
uranus;-9.92847;15.963;0.172689
neptune;-19.1849;23.3389;-0.0362076
sun;0.0162595;-0.00548442;-0.000408521
jupiter;-3.84009;3.67487;0.0611778
saturn;-8.29243;-4.95714;0.414197
uranus;-15.1319;10.8017;0.221466
neptune;-23.2667;19.3656;0.139976
sun;0.0101298;0.00501416;-0.000301753
jupiter;0.513821;-5.24496;0.0193086
saturn;-0.361482;-10.0127;0.147395
uranus;-18.0409;4.00895;0.236671
neptune;-26.5225;14.7047;0.311194
sun;0.00735882;-0.00528745;-0.000126101
jupiter;1.05275;4.93667;-0.0512345
saturn;7.96898;-5.91804;-0.257044
uranus;-18.1703;-3.39946;0.215399
neptune;-28.842;9.52443;0.471427
sun;0.0119883;0.000763757;-0.000238599
jupiter;-4.08498;-3.64009;0.108911
saturn;8.76199;3.60539;-0.415956
uranus;-15.5012;-10.2865;0.160936
neptune;-30.1482;4.0094;0.615099
sun;0.00569862;-0.00493361;-0.000111947
jupiter;4.7766;1.23077;-0.109788
saturn;0.446285;9.1007;-0.13854
uranus;-10.4844;-15.6227;0.0820791
neptune;-30.3997;-1.64612;0.737254
sun;0.0175402;-0.00282882;-0.000446129
jupiter;-5.35429;0.971413;0.10936
saturn;-8.2868;4.07972;0.29501
uranus;-3.92612;-18.6765;-0.00890169
neptune;-29.5912;-7.24445;0.833702
sun;0.00866355;0.00482789;-0.000324268
jupiter;3.38711;-3.81449;-0.0507172
saturn;-7.84987;-5.68938;0.404945
uranus;3.19229;-19.1092;-0.0987619
neptune;-27.7531;-12.5909;0.901145
sun;0.0111819;-0.00192956;-0.000306133
jupiter;-2.20292;4.72446;0.0197787
saturn;0.482706;-10.0125;0.111273
uranus;9.88946;-16.9718;-0.175448
neptune;-24.9503;-17.4999;0.93727
sun;0.00774377;0.0061827;-0.000229499
jupiter;-1.42817;-5.17786;0.0607947
saturn;8.43162;-5.20356;-0.286148
uranus;15.3146;-12.6395;-0.229534
neptune;-21.2804;-21.801;0.940824
sun;0.0032567;-0.00542881;-5.1757e-05
jupiter;2.88645;4.03717;-0.0855936
saturn;8.38612;4.37085;-0.409828
uranus;18.8261;-6.72178;-0.254966
neptune;-16.8701;-25.3438;0.911647
sun;0.0130749;-0.00111203;-0.000334384
jupiter;-5.09203;-2.06731;0.121417
saturn;-0.395083;9.10786;-0.102494
uranus;20.0294;0.0226688;-0.249163
neptune;-11.8715;-28.0032;0.850683
sun;0.00567518;-0.000846812;-0.000240287
jupiter;4.89207;-0.836334;-0.100366
saturn;-8.64256;3.3421;0.31989
uranus;18.7903;6.76405;-0.212997
neptune;-6.45758;-29.6831;0.75996
sun;0.0142829;-0.00170356;-0.000433833
jupiter;-4.63855;2.71994;0.0836581
saturn;-7.39589;-6.32543;0.393935
uranus;15.2407;12.6707;-0.150675
neptune;-0.816721;-30.3208;0.642544
sun;0.00567745;0.00640179;-0.000251709
jupiter;1.7334;-4.90303;-0.00869166
saturn;1.2372;-9.95421;0.0781555
uranus;9.7772;16.9798;-0.0694793
neptune;4.85302;-29.8884;0.50245
sun;0.00542777;-0.00487798;-0.000121381
jupiter;-0.252306;5.10324;-0.0244162
saturn;8.77951;-4.5066;-0.310509
uranus;3.04765;19.0769;0.0206495
neptune;10.3506;-28.3954;0.344518
sun;0.00850009;0.00137918;-0.00020388
jupiter;-3.16184;-4.43141;0.093795
saturn;7.91564;5.07314;-0.39938
uranus;-4.08719;18.587;0.107859
neptune;15.4788;-25.8889;0.17428
sun;0.00409327;-0.00638415;-0.000103116
jupiter;4.26146;2.47834;-0.106062
saturn;-1.28567;9.00879;-0.0635319
uranus;-10.635;15.4677;0.179678
neptune;20.0512;-22.4527;-0.00221822
sun;0.0155945;-0.00191329;-0.000427226
jupiter;-5.46907;-0.24222;0.118835
saturn;-8.9518;2.5147;0.343945
uranus;-15.6091;10.0733;0.224928
neptune;23.899;-18.2052;-0.178638
sun;0.00571979;0.00327599;-0.000244733
jupiter;4.19847;-2.78618;-0.0739632
saturn;-6.83795;-6.96821;0.378431
uranus;-18.21;3.15251;0.236017
neptune;26.8781;-13.296;-0.348567
